site,run,day,round,plot,treatment,plant_id,animal_order,animal_family,animal_genus,animal_species,morphospecies,precision,frequency,caught,second_visit,cdate,ctime,cdate.time,lower,higher,link,freq,experiment,time.of.day,norm.time,abundance,C.abun,focal.abun,vis.rates,plot.temp,plot.rad,round.temp,round.rad,C.prop,meta.freq,group
Freiburg,1,2,1,C1,no,Tri_rep,Hymenoptera,Apidae,Halictus,Halictus_confusus,Halictus_confusus,caught,1,yes,NA,2018-07-02,09:54:00,2018-07-02 09:54,Tri_rep,Halictus_confusus,Tri_rep-Halictus_confusus,1,EX1,morning,0.270574521,8,112,112,0.125,30.33333333,38,27.609375,35.9375,0,4,non-visitor
Freiburg,1,2,1,C1,no,Cre_cap,Hymenoptera,Apidae,Halictus,Halictus_scabiosae,Halictus_scabiosae,ID-in-field,1,no,NA,2018-07-02,09:54:00,2018-07-02 09:54,Cre_cap,Halictus_scabiosae,Cre_cap-Halictus_scabiosae,1,EX1,morning,0.270574521,112,112,112,0.008928571,30.33333333,38,27.609375,35.9375,0.479166667,48,generalist
Freiburg,1,2,1,C1,no,Cre_cap,Diptera,Syrphidae,Helophilus,Helophilus_hybridus,Helophilus_hybridus,caught,1,yes,NA,2018-07-02,09:54:00,2018-07-02 09:54,Cre_cap,Helophilus_hybridus,Cre_cap-Helophilus_hybridus,1,EX1,morning,0.270574521,112,112,112,0.008928571,30.33333333,38,27.609375,35.9375,1,1,specialist
Freiburg,1,2,1,C1,no,Cre_cap,Hymenoptera,Apidae,Lasioglossum,Lasioglossum_calceatum,Lasioglossum_calceatum,caught,1,yes,NA,2018-07-02,09:54:00,2018-07-02 09:54,Cre_cap,Lasioglossum_calceatum,Cre_cap-Lasioglossum_calceatum,1,EX1,morning,0.270574521,112,112,112,0.008928571,30.33333333,38,27.609375,35.9375,0.636363636,11,generalist
Freiburg,1,2,1,C1,no,Tri_pra,Hymenoptera,Apidae,Lasioglossum,Lasioglossum_lativentre,Lasioglossum_lativentre,caught,1,yes,NA,2018-07-02,09:54:00,2018-07-02 09:54,Tri_pra,Lasioglossum_lativentre,Tri_pra-Lasioglossum_lativentre,1,EX1,morning,0.270574521,20,112,112,0.05,30.33333333,38,27.609375,35.9375,0,1,non-visitor
Freiburg,1,2,1,C1,no,Cre_cap,Diptera,Syrphidae,Sphaerophoria,Sphaerophoria_scripta,Sphaerophoria_scripta,caught,1,yes,NA,2018-07-02,09:54:00,2018-07-02 09:54,Cre_cap,Sphaerophoria_scripta,Cre_cap-Sphaerophoria_scripta,1,EX1,morning,0.270574521,112,112,112,0.008928571,30.33333333,38,27.609375,35.9375,0.578947368,76,generalist
Freiburg,1,2,2,C5,no,Cre_cap,Hymenoptera,Apidae,Andrena,Andrena_dorsata,Andrena_dorsata,caught,1,yes,NA,2018-07-02,10:29:00,2018-07-02 10:29,Cre_cap,Andrena_dorsata,Cre_cap-Andrena_dorsata,1,EX1,morning,0.307112781,173,173,173,0.005780347,32.16666667,39.5,31.75,40.46818182,1,2,specialist
Freiburg,1,2,2,C5,no,Cre_cap,Hymenoptera,Apidae,Andrena,Andrena_flavipes,Andrena_flavipes,caught,1,yes,NA,2018-07-02,10:29:00,2018-07-02 10:29,Cre_cap,Andrena_flavipes,Cre_cap-Andrena_flavipes,1,EX1,morning,0.307112781,173,173,173,0.005780347,32.16666667,39.5,31.75,40.46818182,1,2,specialist
Freiburg,1,2,2,C5,no,Cre_cap,Hymenoptera,Apidae,Apis,Apis_mellifera,Apis_mellifera,ID-in-field,1,no,NA,2018-07-02,10:29:00,2018-07-02 10:29,Cre_cap,Apis_mellifera,Cre_cap-Apis_mellifera,1,EX1,morning,0.307112781,173,173,173,0.005780347,32.16666667,39.5,31.75,40.46818182,0.524216524,351,generalist
Freiburg,1,2,2,C5,no,Pla_lan,Hymenoptera,Apidae,Apis,Apis_mellifera,Apis_mellifera,ID-in-field,1,no,NA,2018-07-02,10:29:00,2018-07-02 10:29,Pla_lan,Apis_mellifera,Pla_lan-Apis_mellifera,1,EX1,morning,0.307112781,16,173,173,0.0625,32.16666667,39.5,31.75,40.46818182,0.524216524,351,generalist
Freiburg,1,2,2,C5,no,Pla_lan,Hymenoptera,Apidae,Apis,Apis_mellifera,Apis_mellifera,ID-in-field,1,no,NA,2018-07-02,10:29:00,2018-07-02 10:29,Pla_lan,Apis_mellifera,Pla_lan-Apis_mellifera,1,EX1,morning,0.307112781,16,173,173,0.0625,32.16666667,39.5,31.75,40.46818182,0.524216524,351,generalist
Freiburg,1,2,2,C5,no,Cre_cap,Hymenoptera,Apidae,Bombus,Bombus_lapidarius,Bombus_lapidarius,caught,1,yes,NA,2018-07-02,10:29:00,2018-07-02 10:29,Cre_cap,Bombus_lapidarius,Cre_cap-Bombus_lapidarius,1,EX1,morning,0.307112781,173,173,173,0.005780347,32.16666667,39.5,31.75,40.46818182,0.75,12,generalist
Freiburg,1,2,2,C5,no,Ach_mil,Hymenoptera,Apidae,Colletes,Colletes_similis,Colletes_similis,caught,1,yes,NA,2018-07-02,10:29:00,2018-07-02 10:29,Ach_mil,Colletes_similis,Ach_mil-Colletes_similis,1,EX1,morning,0.307112781,130,173,173,0.007692308,32.16666667,39.5,31.75,40.46818182,0,1,non-visitor
Freiburg,1,2,2,C5,no,Cre_cap,Diptera,Syrphidae,Eupeodes,Eupeodes_corollae,Eupeodes_corollae,caught,1,yes,NA,2018-07-02,10:29:00,2018-07-02 10:29,Cre_cap,Eupeodes_corollae,Cre_cap-Eupeodes_corollae,1,EX1,morning,0.307112781,173,173,173,0.005780347,32.16666667,39.5,31.75,40.46818182,1,6,specialist
Freiburg,1,2,2,C5,no,Cre_cap,Diptera,Syrphidae,Eupeodes,Eupeodes_corollae,Eupeodes_corollae,caught,1,yes,NA,2018-07-02,10:29:00,2018-07-02 10:29,Cre_cap,Eupeodes_corollae,Cre_cap-Eupeodes_corollae,1,EX1,morning,0.307112781,173,173,173,0.005780347,32.16666667,39.5,31.75,40.46818182,1,6,specialist
Freiburg,1,2,2,C5,no,Cre_cap,Hymenoptera,Apidae,Lasioglossum,NA,Lasioglossum_pauxillum,caught,1,yes,NA,2018-07-02,10:29:00,2018-07-02 10:29,Cre_cap,Lasioglossum_pauxillum,Cre_cap-Lasioglossum_pauxillum,1,EX1,morning,0.307112781,173,173,173,0.005780347,32.16666667,39.5,31.75,40.46818182,0.625,32,generalist
Freiburg,1,2,2,C5,no,Cre_cap,Hymenoptera,Apidae,NA,NA,NA,caught,1,yes,NA,2018-07-02,10:29:00,2018-07-02 10:29,Cre_cap,NA,NA,1,EX1,morning,0.307112781,173,173,173,0.005780347,32.16666667,39.5,31.75,40.46818182,NA,NA,NA
Freiburg,1,2,2,C5,no,Cre_cap,Diptera,Syrphidae,NA,NA,NA,caught,1,yes,NA,2018-07-02,10:29:00,2018-07-02 10:29,Cre_cap,NA,NA,1,EX1,morning,0.307112781,173,173,173,0.005780347,32.16666667,39.5,31.75,40.46818182,NA,NA,NA
Freiburg,1,2,2,C4,no,Pim_sax,Hymenoptera,Apidae,Andrena,Andrena_minutuloides,Andrena_minutuloides,caught,1,yes,NA,2018-07-02,10:44:00,2018-07-02 10:44,Pim_sax,Andrena_minutuloides,Pim_sax-Andrena_minutuloides,1,EX1,morning,0.322772036,1914,98,96,0.000522466,32.66666667,40.5,31.75,40.46818182,0,4,non-visitor
Freiburg,1,2,2,C4,no,Cre_cap,Hymenoptera,Apidae,Apis,Apis_mellifera,Apis_mellifera,ID-in-field,1,no,NA,2018-07-02,10:44:00,2018-07-02 10:44,Cre_cap,Apis_mellifera,Cre_cap-Apis_mellifera,1,EX1,morning,0.322772036,96,98,96,0.010416667,32.66666667,40.5,31.75,40.46818182,0.524216524,351,generalist
Freiburg,1,2,2,C4,no,Pim_sax,Hymenoptera,Apidae,Apis,Apis_mellifera,Apis_mellifera,ID-in-field,1,no,NA,2018-07-02,10:44:00,2018-07-02 10:44,Pim_sax,Apis_mellifera,Pim_sax-Apis_mellifera,1,EX1,morning,0.322772036,1914,98,96,0.000522466,32.66666667,40.5,31.75,40.46818182,0.524216524,351,generalist
Freiburg,1,2,2,C4,no,Pla_lan,Hymenoptera,Apidae,Apis,Apis_mellifera,Apis_mellifera,ID-in-field,2,no,NA,2018-07-02,10:44:00,2018-07-02 10:44,Pla_lan,Apis_mellifera,Pla_lan-Apis_mellifera,2,EX1,morning,0.322772036,19,98,96,0.105263158,32.66666667,40.5,31.75,40.46818182,0.524216524,351,generalist
Freiburg,1,2,2,C4,no,Thy_vul,Hymenoptera,Apidae,Apis,Apis_mellifera,Apis_mellifera,ID-in-field,8,no,NA,2018-07-02,10:44:00,2018-07-02 10:44,Thy_vul,Apis_mellifera,Thy_vul-Apis_mellifera,8,EX1,morning,0.322772036,1045,98,96,0.007655502,32.66666667,40.5,31.75,40.46818182,0.524216524,351,generalist
Freiburg,1,2,2,C4,no,Cre_cap,Coleoptera,Endomychidae,NA,NA,Endomychidae_sp4,caught,1,yes,NA,2018-07-02,10:44:00,2018-07-02 10:44,Cre_cap,Endomychidae_sp4,Cre_cap-Endomychidae_sp4,1,EX1,morning,0.322772036,96,98,96,0.010416667,32.66666667,40.5,31.75,40.46818182,1,2,specialist
Freiburg,1,2,2,C4,no,Cre_cap,Diptera,Syrphidae,Eupeodes,Eupeodes_corollae,Eupeodes_corollae,caught,1,yes,NA,2018-07-02,10:44:00,2018-07-02 10:44,Cre_cap,Eupeodes_corollae,Cre_cap-Eupeodes_corollae,1,EX1,morning,0.322772036,96,98,96,0.010416667,32.66666667,40.5,31.75,40.46818182,1,6,specialist
Freiburg,1,2,2,C4,no,Cre_cap,Hymenoptera,Apidae,Lasioglossum,Lasioglossum_calceatum,Lasioglossum_calceatum,caught,1,yes,NA,2018-07-02,10:44:00,2018-07-02 10:44,Cre_cap,Lasioglossum_calceatum,Cre_cap-Lasioglossum_calceatum,1,EX1,morning,0.322772036,96,98,96,0.010416667,32.66666667,40.5,31.75,40.46818182,0.636363636,11,generalist
Freiburg,1,2,2,C4,no,Pim_sax,Coleoptera,Oedemeridae,Oedemera,NA,Oedemera_grey,caught,1,yes,NA,2018-07-02,10:44:00,2018-07-02 10:44,Pim_sax,Oedemera_grey,Pim_sax-Oedemera_grey,1,EX1,morning,0.322772036,1914,98,96,0.000522466,32.66666667,40.5,31.75,40.46818182,0.333333333,3,generalist
Freiburg,1,2,2,C4,no,Cre_cap,Diptera,Syrphidae,Sphaerophoria,Sphaerophoria_scripta,Sphaerophoria_scripta,caught,1,yes,NA,2018-07-02,10:44:00,2018-07-02 10:44,Cre_cap,Sphaerophoria_scripta,Cre_cap-Sphaerophoria_scripta,1,EX1,morning,0.322772036,96,98,96,0.010416667,32.66666667,40.5,31.75,40.46818182,0.578947368,76,generalist
Freiburg,1,2,2,C4,no,Cre_cap,Hymenoptera,Apidae,NA,NA,NA,caught,1,yes,NA,2018-07-02,10:44:00,2018-07-02 10:44,Cre_cap,NA,NA,1,EX1,morning,0.322772036,96,98,96,0.010416667,32.66666667,40.5,31.75,40.46818182,NA,NA,NA
Freiburg,1,2,2,C3,no,Pla_lan,Hymenoptera,Apidae,Apis,Apis_mellifera,Apis_mellifera,ID-in-field,2,no,NA,2018-07-02,10:58:00,2018-07-02 10:58,Pla_lan,Apis_mellifera,Pla_lan-Apis_mellifera,2,EX1,morning,0.33738734,31,141,137,0.064516129,33.16666667,40.83333333,31.75,40.46818182,0.524216524,351,generalist
Freiburg,1,2,2,C3,no,Gal_mol,Diptera,Syrphidae,Sphaerophoria,Sphaerophoria_scripta,Sphaerophoria_scripta,caught,1,yes,NA,2018-07-02,10:58:00,2018-07-02 10:58,Gal_mol,Sphaerophoria_scripta,Gal_mol-Sphaerophoria_scripta,1,EX1,morning,0.33738734,NA,NA,NA,NA,33.16666667,40.83333333,31.75,40.46818182,0.578947368,76,generalist
Freiburg,1,2,2,C3,no,Gal_mol,Diptera,Syrphidae,Sphaerophoria,Sphaerophoria_scripta,Sphaerophoria_scripta,caught,1,yes,NA,2018-07-02,10:58:00,2018-07-02 10:58,Gal_mol,Sphaerophoria_scripta,Gal_mol-Sphaerophoria_scripta,1,EX1,morning,0.33738734,NA,NA,NA,NA,33.16666667,40.83333333,31.75,40.46818182,0.578947368,76,generalist
Freiburg,1,2,2,C3,no,Gal_mol,Diptera,Syrphidae,Sphaerophoria,Sphaerophoria_scripta,Sphaerophoria_scripta,caught,2,yes,NA,2018-07-02,10:58:00,2018-07-02 10:58,Gal_mol,Sphaerophoria_scripta,Gal_mol-Sphaerophoria_scripta,2,EX1,morning,0.33738734,NA,NA,NA,NA,33.16666667,40.83333333,31.75,40.46818182,0.578947368,76,generalist
Freiburg,1,2,2,C3,no,Cre_cap,Diptera,Syrphidae,NA,NA,NA,caught,1,yes,NA,2018-07-02,10:58:00,2018-07-02 10:58,Cre_cap,NA,NA,1,EX1,morning,0.33738734,137,141,137,0.00729927,33.16666667,40.83333333,31.75,40.46818182,NA,NA,NA
Freiburg,1,2,2,C3,no,Cre_cap,Hymenoptera,Apidae,NA,NA,NA,caught,1,yes,NA,2018-07-02,10:58:00,2018-07-02 10:58,Cre_cap,NA,NA,1,EX1,morning,0.33738734,137,141,137,0.00729927,33.16666667,40.83333333,31.75,40.46818182,NA,NA,NA
Freiburg,1,2,2,C2,no,Cre_cap,Hymenoptera,Apidae,Bombus,Bombus_lapidarius,Bombus_lapidarius,caught,1,yes,NA,2018-07-02,11:10:00,2018-07-02 11:10,Cre_cap,Bombus_lapidarius,Cre_cap-Bombus_lapidarius,1,EX1,morning,0.349914744,400,400,400,0.0025,33,41,31.75,40.46818182,0.75,12,generalist
Freiburg,1,2,2,C2,no,Cre_cap,Hymenoptera,Apidae,Bombus,Bombus_lapidarius,Bombus_lapidarius,caught,1,yes,NA,2018-07-02,11:10:00,2018-07-02 11:10,Cre_cap,Bombus_lapidarius,Cre_cap-Bombus_lapidarius,1,EX1,morning,0.349914744,400,400,400,0.0025,33,41,31.75,40.46818182,0.75,12,generalist
Freiburg,1,2,2,C2,no,Cre_cap,Hymenoptera,Apidae,Bombus,Bombus_lapidarius,Bombus_lapidarius,caught,1,yes,NA,2018-07-02,11:10:00,2018-07-02 11:10,Cre_cap,Bombus_lapidarius,Cre_cap-Bombus_lapidarius,1,EX1,morning,0.349914744,400,400,400,0.0025,33,41,31.75,40.46818182,0.75,12,generalist
Freiburg,1,2,2,C2,no,Cre_cap,Hymenoptera,Apidae,Halictus,Halictus_eurygnathus,Halictus_eurygnathus,caught,1,yes,NA,2018-07-02,11:10:00,2018-07-02 11:10,Cre_cap,Halictus_eurygnathus,Cre_cap-Halictus_eurygnathus,1,EX1,morning,0.349914744,400,400,400,0.0025,33,41,31.75,40.46818182,0.090909091,11,non-visitor
Freiburg,1,2,2,C2,no,Ach_mil,Hymenoptera,Apidae,Lasioglossum,Lasioglossum_pauxillum,Lasioglossum_pauxillum,caught,1,yes,NA,2018-07-02,11:10:00,2018-07-02 11:10,Ach_mil,Lasioglossum_pauxillum,Ach_mil-Lasioglossum_pauxillum,1,EX1,morning,0.349914744,130,400,400,0.007692308,33,41,31.75,40.46818182,0.625,32,generalist
Freiburg,1,2,2,C2,no,Ach_mil,Diptera,Tachinidae,Phania,Phania_funesta,Phania_funesta,caught,1,yes,NA,2018-07-02,11:10:00,2018-07-02 11:10,Ach_mil,Phania_funesta,Ach_mil-Phania_funesta,1,EX1,morning,0.349914744,130,400,400,0.007692308,33,41,31.75,40.46818182,0,3,non-visitor
Freiburg,1,2,2,C2,no,Cre_cap,Diptera,Syrphidae,Sphaerophoria,Sphaerophoria_scripta,Sphaerophoria_scripta,caught,1,yes,NA,2018-07-02,11:10:00,2018-07-02 11:10,Cre_cap,Sphaerophoria_scripta,Cre_cap-Sphaerophoria_scripta,1,EX1,morning,0.349914744,400,400,400,0.0025,33,41,31.75,40.46818182,0.578947368,76,generalist
Freiburg,1,2,2,C2,no,Cre_cap,Diptera,Syrphidae,Sphaerophoria,NA,NA,caught,1,yes,NA,2018-07-02,11:10:00,2018-07-02 11:10,Cre_cap,NA,NA,1,EX1,morning,0.349914744,400,400,400,0.0025,33,41,31.75,40.46818182,NA,NA,NA
Freiburg,1,2,2,C1,no,Cre_cap,Hymenoptera,Apidae,Andrena,Andrena_dorsata,Andrena_dorsata,caught,1,yes,NA,2018-07-02,11:22:00,2018-07-02 11:22,Cre_cap,Andrena_dorsata,Cre_cap-Andrena_dorsata,1,EX1,morning,0.362442148,170,170,170,0.005882353,33.83333333,42,31.75,40.46818182,1,2,specialist
Freiburg,1,2,2,C1,no,Cre_cap,Hymenoptera,Apidae,Apis,Apis_mellifera,Apis_mellifera,ID-in-field,1,no,NA,2018-07-02,11:22:00,2018-07-02 11:22,Cre_cap,Apis_mellifera,Cre_cap-Apis_mellifera,1,EX1,morning,0.362442148,170,170,170,0.005882353,33.83333333,42,31.75,40.46818182,0.524216524,351,generalist
Freiburg,1,2,2,C1,no,Tri_rep,Hymenoptera,Apidae,Apis,Apis_mellifera,Apis_mellifera,ID-in-field,1,no,NA,2018-07-02,11:22:00,2018-07-02 11:22,Tri_rep,Apis_mellifera,Tri_rep-Apis_mellifera,1,EX1,morning,0.362442148,13,170,170,0.076923077,33.83333333,42,31.75,40.46818182,0.524216524,351,generalist
Freiburg,1,2,2,C1,no,Cre_cap,Hymenoptera,Apidae,Bombus,Bombus_lapidarius,Bombus_lapidarius,caught,1,yes,NA,2018-07-02,11:22:00,2018-07-02 11:22,Cre_cap,Bombus_lapidarius,Cre_cap-Bombus_lapidarius,1,EX1,morning,0.362442148,170,170,170,0.005882353,33.83333333,42,31.75,40.46818182,0.75,12,generalist
Freiburg,1,2,2,C1,no,Cre_cap,Diptera,Syrphidae,Eupeodes,Eupeodes_corollae,Eupeodes_corollae,caught,1,yes,NA,2018-07-02,11:22:00,2018-07-02 11:22,Cre_cap,Eupeodes_corollae,Cre_cap-Eupeodes_corollae,1,EX1,morning,0.362442148,170,170,170,0.005882353,33.83333333,42,31.75,40.46818182,1,6,specialist
